ed_num,ed_name,pd_num,pd_sufx,pd_ltr,type,adv_num,site_name,site_name_fr,addr,addr_fr,municipality,municipality_fr,province,post_code
11001,Cardigan,1,0,,Ordinary,601,Eastern Kings Community Centre,Eastern Kings Community Centre,85 Munn's Road,85 Munn's Road,Bothwell,Bothwell,PE,C0A 2B0
11001,Cardigan,2,0,,Ordinary,601,Eastern Kings Community Centre,Eastern Kings Community Centre,85 Munn's Road,85 Munn's Road,Bothwell,Bothwell,PE,C0A 2B0
11001,Cardigan,3,0,,Ordinary,601,St. Margaret's Community Hall,St. Margaret's Community Hall,11394 Northside Road,11394 Northside Road,St. Margaret's,St. Margaret's,PE,C0A 2B0
11001,Cardigan,4,0,,Ordinary,601,St. Mary's Church Parish Hall,St. Mary's Church Parish Hall,66 Main Street,"66, rue Main",Souris,Souris,PE,C0A 2B0
11001,Cardigan,5,0,,Ordinary,601,St. Mary's Church Parish Hall,St. Mary's Church Parish Hall,66 Main Street,"66, rue Main",Souris,Souris,PE,C0A 2B0
11001,Cardigan,6,0,,Ordinary,601,St. Mary's Church Parish Hall,St. Mary's Church Parish Hall,66 Main Street,"66, rue Main",Souris,Souris,PE,C0A 2B0
11001,Cardigan,7,0,,Ordinary,601,Souris Fire Hall,Souris Fire Hall,135 Main Street,"135, rue Main",Souris,Souris,PE,C0A 2B0
11001,Cardigan,8,0,,Ordinary,601,Fortune Community Centre,Fortune Community Centre,220 Fortune Wharf Road North,220 Fortune Wharf Road Nord,Fortune Bridge,Fortune Bridge,PE,C0A 2B0
11001,Cardigan,9,0,,Ordinary,601,Fortune Community Centre,Fortune Community Centre,220 Fortune Wharf Road North,220 Fortune Wharf Road Nord,Fortune Bridge,Fortune Bridge,PE,C0A 2B0
11001,Cardigan,10,0,,Ordinary,601,Selkirk Community Centre (Armdale School),Selkirk Community Centre (Armdale School),1657 Selkirk Road,1657 Selkirk Road,Selkirk,Selkirk,PE,C0A 2B0
11001,Cardigan,11,0,,Ordinary,600,Dr. Roddy Community Centre,Dr. Roddy Community Centre,5549 St. Peters Highway,5549 St. Peters Highway,St. Peter's,St. Peter's,PE,C0A 2A0
11001,Cardigan,12,0,,Ordinary,601,Dr. Roddy Community Centre,Dr. Roddy Community Centre,5549 St. Peters Highway,5549 St. Peters Highway,St. Peter's,St. Peter's,PE,C0A 2A0
11001,Cardigan,13,0,,Ordinary,600,Circle Club,Circle Club,1917 Cardigan Road,1917 Cardigan Road,St. Peters,St. Peters,PE,C0A 2A0
11001,Cardigan,14,0,,Ordinary,600,Morell Fire Hall,Morell Fire Hall,15 Park Street,"15, rue Park",Morell,Morell,PE,C0A 1S0
11001,Cardigan,15,0,,Ordinary,600,Morell Fire Hall,Morell Fire Hall,15 Park Street,"15, rue Park",Morell,Morell,PE,C0A 1S0
11001,Cardigan,16,0,,Ordinary,600,St. John's United Church Hall,St. John's United Church Hall,126 Main Street,"126, rue Main",Mount Stewart,Mount Stewart,PE,C0A 1T0
11001,Cardigan,17,0,,Ordinary,600,St. John's United Church Hall,St. John's United Church Hall,126 Main Street,"126, rue Main",Mount Stewart,Mount Stewart,PE,C0A 1T0
11001,Cardigan,18,0,,Ordinary,600,Tracadie Community Centre,Tracadie Community Centre,148 Station Road,148 Station Road,Tracadie,Tracadie,PE,C0A 1T0
11001,Cardigan,19,0,,Ordinary,600,Corran Ban Church Hall,Corran Ban Church Hall,1231 Bedford Road,1231 Bedford Road,Corran Ban,Corran Ban,PE,C0A 1T0
11001,Cardigan,20,0,,Ordinary,600,Olde Dunstaffnage School Centre,Olde Dunstaffnage School Centre,"13539 Route 2, St. Peters Road","13539 Route 2, St. Peters Road",Dunstaffnage,Dunstaffnage,PE,C1C 0M4
11001,Cardigan,21,0,,Ordinary,603,Fort Augustus Lions Hall,Fort Augustus Lions Hall,2518 Fort Augustus Road,2518 Fort Augustus Road,Glenfinnon,Glenfinnon,PE,C1A 7J8
11001,Cardigan,22,0,,Ordinary,600,Fort Augustus Recreation Centre,Fort Augustus Recreation Centre,3763 Fort Augustus Road,3763 Fort Augustus Road,Fort Augustus,Fort Augustus,PE,C1A 7J8
11001,Cardigan,23,0,,Ordinary,603,Fort Augustus Recreation Centre,Fort Augustus Recreation Centre,3763 Fort Augustus Road,3763 Fort Augustus Road,Fort Augustus,Fort Augustus,PE,C1A 7J8
11001,Cardigan,24,0,,Ordinary,600,St. Teresa Community Centre,St. Teresa Community Centre,2972 Old Mount Stewart Road,2972 Old Mount Stewart Road,St. Teresa,St. Teresa,PE,C0A 1T0
11001,Cardigan,25,0,,Ordinary,602,All Saints Parish Centre,All Saints Parish Centre,4279 Chapel Road,4279 Chapel Road,Cardigan,Cardigan,PE,C0A 1G0
11001,Cardigan,26,0,,Ordinary,602,All Saints Parish Centre,All Saints Parish Centre,4279 Chapel Road,4279 Chapel Road,Cardigan,Cardigan,PE,C0A 1G0
11001,Cardigan,27,0,,Ordinary,602,All Saints Parish Centre,All Saints Parish Centre,4279 Chapel Road,4279 Chapel Road,Cardigan,Cardigan,PE,C0A 1G0
11001,Cardigan,28,0,,Ordinary,601,Little Pond Community Centre,Little Pond Community Centre,2547 Route 310,2547 Route 310,Little Pond,Little Pond,PE,C0A 2B0
11001,Cardigan,29,0,,Ordinary,602,All Saints Parish Centre,All Saints Parish Centre,4279 Chapel Road,4279 Chapel Road,Cardigan,Cardigan,PE,C0A 1G0
11001,Cardigan,30,0,,Ordinary,602,Kings Playhouse,Kings Playhouse,65 Corner of Grafton & Main Street,"65, rue Corner of Grafton & Main",Georgetown,Georgetown,PE,C0A 1L0
11001,Cardigan,31,0,,Ordinary,602,Kings Playhouse,Kings Playhouse,65 Corner of Grafton & Main Street,"65, rue Corner of Grafton & Main",Georgetown,Georgetown,PE,C0A 1L0
11001,Cardigan,32,0,,Ordinary,602,Montague Curling Club,Montague Curling Club,23 Central Street,"23, rue Central",Montague,Montague,PE,C0A 1R0
11001,Cardigan,33,0,,Ordinary,605,Montague Curling Club,Montague Curling Club,23 Central Street,"23, rue Central",Montague,Montague,PE,C0A 1R0
11001,Cardigan,34,0,,Ordinary,605,Montague Curling Club,Montague Curling Club,23 Central Street,"23, rue Central",Montague,Montague,PE,C0A 1R0
11001,Cardigan,35,0,,Ordinary,605,Lower Montague Community Hall,Lower Montague Community Hall,88 Lower Montague Road,88 Lower Montague Road,Lower Montague,Lower Montague,PE,C0A 1R0
11001,Cardigan,36,0,,Ordinary,605,St. Paul's Parish Hall,St. Paul's Parish Hall,1133 Cambridge Road,1133 Cambridge Road,Sturgeon,Sturgeon,PE,C0A 1R0
11001,Cardigan,37,0,,Ordinary,605,Cambridge Hall,Cambridge Hall,425 Cambridge Road,425 Cambridge Road,Cambridge,Cambridge,PE,C0A 1R0
11001,Cardigan,38,0,,Ordinary,606,Murray Harbour Community Centre,Murray Harbour Community Centre,1382 Main Street,"1382, rue Main",Murray Harbour,Murray Harbour,PE,C0A 1V0
11001,Cardigan,39,0,,Ordinary,606,Murray Harbour Community Centre,Murray Harbour Community Centre,1382 Main Street,"1382, rue Main",Murray Harbour,Murray Harbour,PE,C0A 1V0
11001,Cardigan,40,0,,Ordinary,605,Northumberland Arena,Northumberland Arena,1251 Gladstone Road,1251 Gladstone Road,Murray River,Murray River,PE,C0A 1W0
11001,Cardigan,41,0,,Ordinary,606,Northumberland Arena,Northumberland Arena,1251 Gladstone Road,1251 Gladstone Road,Murray River,Murray River,PE,C0A 1W0
11001,Cardigan,42,0,,Ordinary,606,Northumberland Arena,Northumberland Arena,1251 Gladstone Road,1251 Gladstone Road,Murray River,Murray River,PE,C0A 1W0
11001,Cardigan,43,0,,Ordinary,605,Cavendish Farms Wellness Centre,Cavendish Farms Wellness Centre,53 Wood Islands Road,53 Wood Islands Road,Montague,Montague,PE,C0A 1R0
11001,Cardigan,44,0,,Ordinary,605,Cavendish Farms Wellness Centre,Cavendish Farms Wellness Centre,53 Wood Islands Road,53 Wood Islands Road,Montague,Montague,PE,C0A 1R0
11001,Cardigan,45,0,,Ordinary,602,Cavendish Farms Wellness Centre,Cavendish Farms Wellness Centre,53 Wood Islands Road,53 Wood Islands Road,Montague,Montague,PE,C0A 1R0
11001,Cardigan,46,0,,Ordinary,605,Cavendish Farms Wellness Centre,Cavendish Farms Wellness Centre,53 Wood Islands Road,53 Wood Islands Road,Montague,Montague,PE,C0A 1R0
11001,Cardigan,47,0,,Ordinary,603,Vernon River Hall,Vernon River Hall,5376 Georgetown Road,5376 Georgetown Road,Vernon River,Vernon River,PE,C0A 2E0
11001,Cardigan,48,0,,Ordinary,603,Vernon River Hall,Vernon River Hall,5376 Georgetown Road,5376 Georgetown Road,Vernon River,Vernon River,PE,C0A 2E0
11001,Cardigan,49,0,,Ordinary,603,Pownal Sports Centre,Pownal Sports Centre,145 Pownal Road,145 Pownal Road,Pownal,Pownal,PE,C0A 1Z0
11001,Cardigan,50,0,A,Ordinary,603,Cotton Centre Seniors Room,Cotton Centre Seniors Room,57 Bunbury Road,57 Bunbury Road,Stratford,Stratford,PE,C1B 1T8
11001,Cardigan,50,0,B,Ordinary,603,Cotton Centre Seniors Room,Cotton Centre Seniors Room,57 Bunbury Road,57 Bunbury Road,Stratford,Stratford,PE,C1B 1T8
11001,Cardigan,51,0,,Ordinary,604,Cotton Centre Seniors Room,Cotton Centre Seniors Room,57 Bunbury Road,57 Bunbury Road,Stratford,Stratford,PE,C1B 1T8
11001,Cardigan,52,0,,Ordinary,603,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,53,0,,Ordinary,603,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,54,0,A,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,54,0,B,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,55,0,,Ordinary,603,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,56,0,A,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,56,0,B,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,57,0,,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,58,0,A,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,58,0,B,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,59,0,,Ordinary,604,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,60,0,,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,61,0,,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,62,0,,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,63,0,A,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,63,0,B,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,64,0,A,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,64,0,B,Ordinary,604,Our Lady of The Assumption Parish Certre,Our Lady of The Assumption Parish Centre,151 Stratford Road,151 Stratford Road,Stratford,Stratford,PE,C1B 1H1
11001,Cardigan,65,0,,Ordinary,603,Pownal Sports Centre,Pownal Sports Centre,145 Pownal Road,145 Pownal Road,Pownal,Pownal,PE,C0A 1Z0
11001,Cardigan,66,0,,Ordinary,603,Pownal Sports Centre,Pownal Sports Centre,145 Pownal Road,145 Pownal Road,Pownal,Pownal,PE,C0A 1Z0
11001,Cardigan,67,0,,Ordinary,603,Cherry Cliffe Community Centre,Cherry Cliffe Community Centre,217 McInnis Point Road,217 McInnis Point Road,Cherry Valley,Cherry Valley,PE,C0A 2E0
11001,Cardigan,68,0,,Ordinary,602,Uigg Community Centre,Uigg Community Centre,4894 Murray Harbour Road,4894 Murray Harbour Road,Uigg,Uigg,PE,C0A 2E0
11001,Cardigan,69,0,,Ordinary,606,Belfast Rec Center,Belfast Rec Center,3033 Garfield Road,3033 Garfield Road,Eldon,Eldon,PE,C0A 1A0
11001,Cardigan,70,0,,Ordinary,606,"Royal Canadian Legion, Branch 7","Royal Canadian Legion, Branch 7",4187 Trans Canada Highway,4187 Trans Canada Highway,Eldon,Eldon,PE,C0A 1A0
11001,Cardigan,71,0,,Ordinary,606,"Royal Canadian Legion, Branch 7","Royal Canadian Legion, Branch 7",4187 Trans Canada Highway,4187 Trans Canada Highway,Eldon,Eldon,PE,C0A 1A0
11001,Cardigan,72,0,,Ordinary,606,Wood Islands Welcome Centre,Wood Islands Welcome Centre,13056 Shore Road,13056 Shore Road,Wood Islands,Wood Islands,PE,C0A 1B0
11001,Cardigan,73,0,,Ordinary,605,St. Paul's Parish Hall,St. Paul's Parish Hall,1133 Cambridge Road,1133 Cambridge Road,Sturgeon,Sturgeon,PE,C0A 1R0
11001,Cardigan,500,0,,Mobile,601,Bayview Lodge,Bayview Lodge,22 Washington Street,"22, rue Washington",Souris,Souris,PE,C0A 2B0
11001,Cardigan,500,0,,Mobile,601,Colville Manor,Colville Manor,20 MacPhee Avenue,"20, avenue MacPhee",Souris,Souris,PE,C0A 2B0
11001,Cardigan,501,0,A,Mobile,605,Perrins Marina Villa,Perrins Marina Villa,115 Sackville Street,"115, rue Sackville",Montague,Montague,PE,C0A 1R0
11001,Cardigan,501,0,A,Mobile,605,Riverview Manor,Riverview,14 Rosedale Road,14 Rosedale Road,Montague,Montague,PE,C0A 1R0
11001,Cardigan,501,0,B,Mobile,605,MacKinnon Pines,MacKinnon Pines,505 Campbellton Street,"505, rue Campbellton",Montague,Montague,PE,C0A 1R0
11001,Cardigan,502,0,,Mobile,605,Dr. John Gillis Memorial Lodge,Dr. John Gillis Memorial Lodge,"3134 Route 207, Garfield Road","3134 Route 207, Garfield Road",Lower Newton,Lower Newton,PE,C0A 1A0
11001,Cardigan,503,0,,Mobile,604,Andrews of Stratford,Andrews of Stratford,355 Shakespeare Drive,355 Shakespeare Drive,Stratford,Stratford,PE,C1B 2Y2
11001,Cardigan,503,0,,Mobile,604,St. John's House,St. John's House,1 St. John's Avenue,"1, avenue St. John's",Stratford,Stratford,PE,C1B 2B4
11001,Cardigan,600,,,Advance,-,St. John's United Church Hall,St. John's United Church Hall,126 Main Street,"126, rue Main",Mount Stewart,Mount Stewart,PE,C0A 1T0
11001,Cardigan,601,,,Advance,-,Eastern Kings Sportsplex,Eastern Kings Sportslex,203 Main Street,"203, rue Main",Souris,Souris,PE,C0A 1B0
11001,Cardigan,602,,,Advance,-,Montague Curling Club,Montague Curling Club,23 Central Street,"23, rue Central",Montague,Montague,PE,C0A 1R0
11001,Cardigan,603,,,Advance,-,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,604,,,Advance,-,Stratford Town Centre,Stratford Town Centre,234 Shakespeare Drive,234 Shakespeare Drive,Stratford,Stratford,PE,C1B 2V8
11001,Cardigan,605,,,Advance,-,Montague Curling Club,Montague Curling Club,23 Central Street,"23, rue Central",Montague,Montague,PE,C0A 1R0
11001,Cardigan,606,,,Advance,-,Wood Islands Welcome Centre,Wood Islands Welcome Centre,13056 Shore Road,13056 Shore Road,Wood Islands,Wood Islands,PE,C0A 1B0
11002,Charlottetown,1,0,,Ordinary,602,Malcolm Darrach Civic Centre,Malcolm Darrach Civic Centre,1 Avonlea Drive,1 Avonlea Drive,Charlottetown,Charlottetown,PE,C1C 1C8
11002,Charlottetown,2,0,,Ordinary,602,Malcolm Darrach Civic Centre,Malcolm Darrach Civic Centre,1 Avonlea Drive,1 Avonlea Drive,Charlottetown,Charlottetown,PE,C1C 1C8
11002,Charlottetown,3,0,,Ordinary,602,Malcolm Darrach Civic Centre,Malcolm Darrach Civic Centre,1 Avonlea Drive,1 Avonlea Drive,Charlottetown,Charlottetown,PE,C1C 1C8
11002,Charlottetown,4,0,,Ordinary,602,Malcolm Darrach Civic Centre,Malcolm Darrach Civic Centre,1 Avonlea Drive,1 Avonlea Drive,Charlottetown,Charlottetown,PE,C1C 1C8
11002,Charlottetown,5,0,,Ordinary,602,Stonepark Intermediate School,Stonepark Intermediate School,50 Pope Avenue,"50, avenue Pope",Charlottetown,Charlottetown,PE,C1A 7P5
11002,Charlottetown,6,0,,Ordinary,601,Stonepark Intermediate School,Stonepark Intermediate School,50 Pope Avenue,"50, avenue Pope",Charlottetown,Charlottetown,PE,C1A 7P5
11002,Charlottetown,7,0,,Ordinary,600,Community Baptist Church,Community Baptist Church,162 Sherwood Road,162 Sherwood Road,Charlottetown,Charlottetown,PE,C1E 0E4
11002,Charlottetown,8,0,,Ordinary,601,Community Baptist Church,Community Baptist Church,162 Sherwood Road,162 Sherwood Road,Charlottetown,Charlottetown,PE,C1E 0E4
11002,Charlottetown,9,0,,Ordinary,601,Community Baptist Church,Community Baptist Church,162 Sherwood Road,162 Sherwood Road,Charlottetown,Charlottetown,PE,C1E 0E4
11002,Charlottetown,10,0,,Ordinary,600,Community Baptist Church,Community Baptist Church,162 Sherwood Road,162 Sherwood Road,Charlottetown,Charlottetown,PE,C1E 0E4
11002,Charlottetown,11,0,,Ordinary,601,Community Baptist Church,Community Baptist Church,162 Sherwood Road,162 Sherwood Road,Charlottetown,Charlottetown,PE,C1E 0E4
11002,Charlottetown,12,0,,Ordinary,601,St. Mark's Presbyterian Church,St. Mark's Presbyterian Church,7 Tamarac Avenue,"7, avenue Tamarac",Charlottetown,Charlottetown,PE,C1A 6T2
11002,Charlottetown,13,0,,Ordinary,601,St. Mark's Presbyterian Church,St. Mark's Presbyterian Church,7 Tamarac Avenue,"7, avenue Tamarac",Charlottetown,Charlottetown,PE,C1A 6T2
11002,Charlottetown,14,0,,Ordinary,601,Sherwood Nazarene Church Hall,Sherwood Nazarene Church Hall,40 Woodlawn Drive,40 Woodlawn Drive,Charlottetown,Charlottetown,PE,C1A 6K9
11002,Charlottetown,15,0,,Ordinary,601,Sherwood Nazarene Church Hall,Sherwood Nazarene Church Hall,40 Woodlawn Drive,40 Woodlawn Drive,Charlottetown,Charlottetown,PE,C1A 6K9
11002,Charlottetown,16,0,,Ordinary,601,P.E.I. Atlantic Baptist Nursing Home,P.E.I. Atlantic Baptist Nursing Home,16 Centennial Drive,16 Centennial Drive,Charlottetown,Charlottetown,PE,C1A 6C5
11002,Charlottetown,17,0,,Ordinary,603,Whisperwood Villa,Whisperwood Villa,160 St. Peters Road,160 St. Peters Road,Charlottetown,Charlottetown,PE,C1A 5P8
11002,Charlottetown,18,0,,Ordinary,602,Hillsborough Park Community Centre,Centre communautaire Hillsborough Park,199 Patterson Drive,199 Patterson Drive,Charlottetown,Charlottetown,PE,C1A 8J2
11002,Charlottetown,19,0,,Ordinary,602,Hillsborough Park Community Centre,Centre communautaire Hillsborough Park,199 Patterson Drive,199 Patterson Drive,Charlottetown,Charlottetown,PE,C1A 8J2
11002,Charlottetown,20,0,,Ordinary,603,Hillsborough Park Community Centre,Centre communautaire Hillsborough Park,199 Patterson Drive,199 Patterson Drive,Charlottetown,Charlottetown,PE,C1A 8J2
11002,Charlottetown,21,0,,Ordinary,602,Hillsborough Park Community Centre,Centre communautaire Hillsborough Park,199 Patterson Drive,199 Patterson Drive,Charlottetown,Charlottetown,PE,C1A 8J2
11002,Charlottetown,22,0,,Ordinary,602,Carrefour l'îsle St. Jean,Carrefour l'îsle St. Jean,5 Acadian Drive,5 Acadian Drive,Charlottetown,Charlottetown,PE,C1C 1M2
11002,Charlottetown,23,0,,Ordinary,602,Carrefour l'îsle St. Jean,Carrefour l'îsle St. Jean,5 Acadian Drive,5 Acadian Drive,Charlottetown,Charlottetown,PE,C1C 1M2
11002,Charlottetown,24,0,,Ordinary,603,Eastlink Centre,Eastlink Centre,46 Kensington Road,46 Kensington Road,Charlottetown,Charlottetown,PE,C1A 5H7
